uuid,old_name,new_name,type
91050d57-0daf-3947-a2d4-ccc5d0ccbbd7,"Fuels, burned at coated freesheet, average production, at mill",Fuels; burned at coated freesheet; at mill,process
85cc9ce7-c801-36bd-ac92-2bb7bf7b5209,"Fuels, burned at unbleached kraft bag sack paper, average production, at mill",Fuels; burned at unbleached kraft bag sack paper; at mill,process
7ee5b4ca-1a5e-3d26-8e79-0805a115e444,"RFO, combusted in industrial boiler, at pulp and paper mill (EXCL.)","Residual fuel oil, RFO; combusted in industrial boiler; at pulp and paper mill",process
7906c042-7330-3046-9b9a-92a4af4f2150,"Hog fuel, self-gen., combusted in ind. boiler, at pulp and paper mill (EXCL.)","Hog fuel; self-generated, combusted in industrial boiler; at pulp and paper mill",process
732a5578-1750-3738-b0f2-607106574358,"Paper, freesheet, uncoated, average production, at mill","Paper; freesheet, uncoated; at mill",process
51cb18c8-eb65-36b7-a20a-bc1ed819ff88,"Paper, freesheet, coated, average production, at mill","Paper; freesheet, coated; at mill",process
41c595b2-230b-3303-ac12-e059acd6312f,"Fuels, burned at bleached kraft market pulp mill, average production, at mill",Fuels; burned at bleached kraft market pulp mill; at mill,process
3fa61250-2a76-30f5-aa5e-267f99ca3ee5,"Paper, mechanical, coated, average production, at mill","Paper; mechanical, coated; at mill",process
3ca2d4df-c3d1-320a-a25d-5498ae069a6c,"Fuels, burned at coated mechanical paper, average production, at mill",Fuels; burned at coated mechanical paper; at mill,process
285cfc08-fc23-3bfc-b304-1bb4a60d2f8a,"Paper, mechanical, uncoated, average production, at mill","Paper; mechanical, uncoated; at mill",process
12ba204b-7438-49df-abbb-b8cbe817927e,"Containerboard, 100% recycled, at mill",Containerboard; 100% recycled; at mill,process
09a2ca42-3a4c-3050-8450-171f0e60f844,"Fuels, burned at uncoated freesheet, average production, at mill",Fuels; burned at uncoated freesheet; at mill,process
b5e2775b-9779-3a61-ab7b-a44bbc5e0f4e,"Prefinished engineered wood flooring, at engineered wood flooring plant, E",Prefinished engineered wood flooring; at engineered wood flooring plant,process
89268f85-c58a-3224-8a61-28e8848a2797,"Pressed raw panels, purchased, hardwood, at eng wood flooring plant, E","Pressed raw panels; purchased, hardwood; at engineered wood flooring plant",process
4b4bf45b-2bfd-3e0f-bdde-bae1bd5d7c41,"Pressed raw panels, hardwood, at engineered wood flooring plant, E",Pressed raw panels; hardwood; at engineered wood flooring plant,process
3b1cd62b-7788-3096-8b6e-9cb6cdc359f2,"Engineered flooring, hardwood, unfinished, E","Engineered flooring; hardwood, unfinished",process
027d304f-00e4-380e-9bba-4e6bde2d685a,"Solid strip and plank flooring, hardwood, E",Solid strip and plank flooring; hardwood,process
f3b8fc97-f519-3da0-80de-72a7d5551fda,"Wood Combusted, at boiler, at hardboard mill",Wood combusted; at boiler; at hardboard mill,process
eef00fd7-dbc0-3f3e-b012-56731b6b2e91,"Conditioned log, hardwood, green, at veneer mill, E","Conditioned log; hardwood, green; at veneer mill",process
cdc143eb-fff8-3618-85cd-bce83d96390f,"Veneer, hardwood, green, at veneer mill, E","Veneer; hardwood, green; at veneer mill",process
cced9535-72f6-3b3a-b3c0-ce21b98eea2b,"Cellulosic fiberboard, uncoated, at plant",Cellulosic fiberboard; uncoated; at plant,process
ca1d1dfa-fd3c-35f1-bea7-a037251deb04,"Hardboard, at hardboard plant",Hardboard; at hardboard plant,process
bf3d3ce7-aac2-3a3c-b3e8-5c0a29bfb678,"Bucked and debarked log, hardwood, green, at veneer mill, E","Bucked and debarked log; hardwood, green; at veneer mill",process
57686507-ed6b-3e06-906e-c28a7c6fb8bc,"Particleboard, average, softwood, particleboard mill",Particleboard; softwood; at particleboard mill,process
4e01da4a-71e5-3d9d-93c3-0f0a230f2735,"Medium density fiberboard (MDF), at MDF mill","Medium density fiberboard, MDF; at MDF mill",process
396f5200-0194-30c3-8b5f-96a33bde9c6c,"Heat, drying veneer, hardwood, at veneer mill, E","Heat; drying veneer, hardwood; at veneer mill",process
277ef057-4ad9-3780-a1c0-6d78321131f6,"Veneer, hardwood, dry, at veneer mill, E","Veneer; hardwood, dry; at veneer mill",process
106bcee8-0d5f-30c6-ac98-fa6dab41d4d1,"Wood Combusted, at boiler, at cellulosic fiberboard mill",Wood combusted; at boiler; at cellulosic fiberboard mill,process
0853441e-0b11-30f6-87c5-00ca7df78e21,"Heat, indirect, heated zones, softwood, plywood veneer drying, AP-42","Heat; indirect, heated zones, softwood, plywood veneer drying",process
f72ae896-25f0-35f9-affe-8d2a7ef34f92,"Lumber, softwood, borate treated, PNW","Lumber; softwood, borate treated",process
ce587724-1be4-3da0-b7a2-988592c28b9a,"Sawn lumber, hardwood, rough, green, at sawmill, SE",Sawn lumber; hardwood; rough; green; at sawmill; SE,process
bbb16d92-dd0c-33c5-92c7-feca45646d83,"Railroad tie, hardwood, rough, green, at sawmill, SE","Railroad tie; hardwood, rough, green; at sawmill",process
a24e59f5-c156-398d-9a15-7d853ef2bf37,"Railroad ties, hardwood, creosote treated, SE","Railroad ties; hardwood, creosote treated",process
8fd8357b-5ce1-3ef9-9b14-8d38a8495c79,"Sawn lumber, hardwood, rough, kiln dried, at kiln, NE-NC","Sawn lumber; hardwood, rough, kiln dried; at kiln",process
76c3919e-b238-3345-810b-c1734513a6a9,"Post, softwood, CCA treated, SE","Post; softwood, CCA treated",process
7423f694-8370-3bac-8937-f07e9edf8b68,"Sawn lumber, hardwood, rough, kiln dried, at kiln, SE",Sawn lumber; hardwood; rough; green; at sawmill; NE-NC,process
43dc823c-09c5-34c3-ae26-a4bc4bcbc751,"Poles, softwood, PCP treated","Poles; softwood, PCP treated",process
35bd31d8-b0b1-3da8-a553-df33ccd9e452,"Sawn lumber, hardwood, planed, kiln dried, at planer mill, SE",Sawn lumber; hardwood; rough; kiln dried; at kiln; SE,process
270aeae0-14c8-35fa-9d15-0f0c42fb47ca,"Marine piling, softwood, CCA treated, SE","Marine piling; softwood, CCA treated",process
2468b04f-b9b1-364d-bfbf-8ba12178096e,"Sawn lumber, hardwood, rough, green, at sawmill, NE-NC",Sawn lumber; hardwood; rough; kiln dried; at kiln; NE-NC,process
0cffeb9f-9246-3b8c-a541-92525ab98313,"Lumber, softwood, ACQ treated, SE","Lumber; softwood, ACQ treated",process
c7fec37a-a023-3563-84d6-fa33a6b19f2f,"Corn wet milling, operations, AP-42",Corn wet milling; operations,process
bc119cdf-7143-35e8-9adb-c3a92dc376b6,"Soy oil, refined, at plant",Soy oil; refined; at plant,process
88aee762-4aa0-301f-b579-cca5d636aa0d,"Soybean oil, crude, degummed, at plant","Soybean oil; crude, degummed; at plant",process
21ed2ebb-54bf-324d-9865-af8265d2d49c,"Palm kernel oil, processed, at plant",Palm kernel oil; processed; at plant,process
097d2f2c-d006-3b27-84de-98e6a364e411,"Corn wet mill, gluten drying, AP-42",Corn wet mill; gluten drying,process
f42ece3d-aae2-32f0-9297-78f3edbf500a,"Drinking water treatment; Pre-Disinfection Processes, no Adsorption; at plant",Drinking water treatment; pre-disinfection processes; no adsorption; at plant,process
eea9ea0a-a769-41de-9ac1-f23eed9e207b,"Wastewater treatment; 4-Stage bardenpho membrane bioreactor, Level 4-2; at plant",Wastewater treatment; 4-stage bardenpho membrane bioreactor; level 4-2; at plant,process
e389edf2-979a-372c-b6e0-8de8bfd28c93,"Wood fuel, MDF, purchased, combusted in industrial boiler",Wood fuel; MDF purchased; combusted in industrial boiler,process
e2f61e41-8547-44c5-b26b-ff2e2c2051f0,"Neutralization; wastewater treatment unit, cement/concrete industry; at plant",Neutralization; wastewater treatment unit; cement/concrete industry; at plant,process
e1f18612-6d5f-4ebe-81d4-843ce9b496ad,"Wastewater treatment; Anaerobic/anoxic/oxic, Level 2-1; at plant",Wastewater treatment; anaerobic/anoxic/oxic; level 2-1; at plant,process
db291182-7d45-38c4-8529-a9abc78e55e9,"Wood fuel, hardwood, purchased, combusted in industrial boiler, SE","Wood fuel; hardwood, purchased; combusted in industrial boiler; SE",process
d85c6177-4580-35f0-afd6-52125ababf10,"Heat, onsite boiler, hardwood mill, average, SE",Heat; onsite boiler; hardwood mill,process
d826bd6f-eb39-4ba9-adbf-2fd0c07ec0b9,"Wastewater treatment; 5-Stage bardenpho with sidestream reverse osmosis, Level 5-1; at plant",Wastewater treatment; 5-stage bardenpho with sidestream reverse osmosis; level 5-1; at plant,process
d30f7103-6bb0-4116-9f5b-44abe8fc756c,"Wastewater treatment; 5-Stage bardenpho membrane bioreactor with sidestream reverse osmosis, Level 5-2; at plant",Wastewater treatment; 5-stage bardenpho membrane bioreactor with sidestream reverse osmosis; level 5-2; at plant,process
c7aaeef5-a019-304e-959d-92fdccaf0896,"Wood, softwood, INW, generated at lumber mill, combusted in industrial boiler",Wood; softwood; inw; generated at lumber mill; combusted in industrial boiler,process
c47e2008-cd77-39e4-90d8-eba2cf6d2d44,"Drinking water treatment; Adsorption, with granular activated carbon; at plant",Drinking water treatment; adsorption; with granular activated carbon; at plant,process
bb0f94e7-300d-342e-9d5e-3cc00121f850,"Drinking water treatment; Distribution, by pipeline",Drinking water treatment; distribution; by pipeline,process
b6c8f126-18c1-4a70-bd24-c394e13bc1f9,"Effluent release; from Modified University of Cape Town, Level 3-2 wastewater treatment plant",Effluent release; from modified university of cape town; level 3-2 wastewater treatment plant,process
b4852b43-adee-46ea-8b71-8b192e6bda9f,"Effluent release; from conventional plug flow activated sludge, Level 1 wastewater treatment plant",Effluent release; from conventional plug flow activated sludge; level 1 wastewater treatment plant,process
a76c27ff-865f-3b30-9e01-5492988d30e6,"Drinking water treatment; Chemical Conditioning, without Adsorption; at plant",Drinking water treatment; chemical conditioning; without adsorption; at plant,process
a73f1630-a8ff-4bba-a1b4-577f3c27198f,"Effluent release; from 5-stage bardenpho system with denitrification filter, Level 4-1 wastewater treatment plant",Effluent release; from 5-stage bardenpho system with denitrification filter; level 4-1 wastewater treatment plant,process
a6d58af5-1d23-3200-8de2-2e23582f1551,"Drinking water treatment; Primary Disinfection, Gaseous Chlorine; at plant",Drinking water treatment; primary disinfection; gaseous chlorine; at plant,process
a555a537-a0f1-3e54-9008-1d56c5e342a6,"Wood fuel, hardwood, generated at mill, combusted in industrial boiler, E","Wood fuel; hardwood, generated at mill; combusted in industrial boiler",process
a410ca41-74e9-472e-b3d5-6cb4bb832fcd,"Wastewater treatment; 5-Stage bardenpho, Level 3-1; at plant",Wastewater treatment; 5-stage bardenpho; level 3-1; at plant,process
9d9b6815-9349-30af-869b-57362428c42e,"Residual fuel oil, combusted in industrial boiler",Residual fuel oil; combusted in industrial boiler,process
8a62a285-537e-36b0-bdc3-3af4bfd205a3,"Wood fuel, hardwood, generated at lumber mill, combusted in industrial boiler, SE","Wood fuel; hardwood, generated at lumber mill; combusted in industrial boiler",process
8a0090ee-4054-322f-a65d-15c8ee6ca915,"Natural gas; combusted in industrial boiler, for pyrolysis gas; at hydrocracker",Natural gas; for pyrolysis gas combusted in industrial boiler; at hydrocracker,process
86db774e-3f94-4834-8239-8691a474e881,"Effluent release; from 5-stage bardenpho, Level 3-1 wastewater treatment plant",Effluent release; from 5-stage bardenpho; level 3-1 wastewater treatment plant,process
80fa4691-56d0-3019-a021-30c3b187e63e,"Wood, particleboard, generated on-site, combusted in industrial boiler","Wood; particleboard, generated on-site; combusted in industrial boiler",process
6c96a609-cd7e-3f19-a151-27deb823d3e4,"Combustion, dry wood residue, AP-42",Combustion; dry wood residue,process
6b80eeee-54ed-3f0f-82cd-8c29e3aa5d24,"Heat, onsite boiler, hardwood mill average, NE-NC",Heat; onsite boiler; hardwood mill average,process
66cf43e1-e3fe-36b4-8653-bb5b739b0f5e,"Wood fuel, softwood, gen at lumber mill, combusted in industrial boiler, NE-NC","Wood fuel; softwood, generated at lumber mill; combusted in industrial boiler",process
61d04f2c-c8df-3b9c-8def-60328506efd2,"Wood fuel, hardwood, purchased, combusted in industrial boiler, NE-NC","Wood fuel; hardwood, purchased; combusted in industrial boiler; NE-NC",process
5dd973e3-0fc2-38d8-a25b-51b82ee2c2de,"Wood fuel, unspecified",Wood fuel; unspecified,process
5b12a6bf-921f-3e80-9bd4-1c250a6696fb,"Wood fuel, hardwood, gen at lumber mill, combusted in industrial boiler, NE-NC","Wood fuel; hardwood, generated at lumber mill; combusted in industrial boiler",process
5ad4d191-c3b5-47ba-8ed6-1e446cd6e547,"Wastewater treatment; Conventional plug flow activated sludge, Level 1; at plant",Wastewater treatment; conventional plug flow activated sludge; level 1; at plant,process
56a0a559-826a-46ff-9292-b2ba8cde47a7,"Effluent release; from 5-stage bardenpho with sidestream reverse osmosis, Level 5-1 wastewater treatment plant",Effluent release; from 5-stage bardenpho with sidestream reverse osmosis; level 5-1 wastewater treatment plant,process
55e8c918-6811-4e88-bb4e-a54203b94edc,"Wastewater treatment; Modified University of Cape Town, Level 3-2; at plant",Wastewater treatment; modified university of cape town; level 3-2; at plant,process
545d1932-c4c2-4428-94ea-17637fca1c75,"Effluent release; from activated sludge, 3-sludge system, Level 2-2 wastewater treatment plant",Effluent release; from activated sludge; 3-sludge system; level 2-2 wastewater treatment plant,process
53fe40de-ea70-4506-9196-eeed6bfe9a5e,"Effluent release; from 5-stage bardenpho membrane bioreactor with sidestream reverse osmosis, Level 5-2 wastewater treatment plant",Effluent release; from 5-stage bardenpho membrane bioreactor with sidestream reverse osmosis; level 5-2 wastewater treatment plant,process
5198d618-7bc8-3639-b4a1-de71d6d5f49a,"Combustion, wet wood residue, AP-42",Combustion; wet wood residue,process
4eec7a31-b920-3f91-b7c3-924f2aa92ecc,"Liquefied petroleum gas, combusted in industrial boiler",Liquefied petroleum gas; combusted in industrial boiler,process
494c42a7-6e24-468d-a0b8-8848ebbc44a4,"Wastewater treatment; 5-Stage bardenpho system with denitrification filter, Level 4-1; at plant",Wastewater treatment; 5-stage bardenpho system with denitrification filter; level 4-1; at plant,process
490e910e-5300-43f8-bb7b-5f72bb324f9b,"Wastewater treatment; Activated sludge, 3-sludge system, Level 2-2; at plant",Wastewater treatment; activated sludge; 3-sludge system; level 2-2; at plant,process
3a98c0e1-2ba4-33f1-8d88-35b7f92af534,"Wood fuel, softwood, purchased, combusted in industrial boiler, NE-NC","Wood fuel; softwood, purchased; combusted in industrial boiler",process
39abf743-0b9e-33e3-8752-b418609504f1,"Natural gas; combusted in industrial boiler, for butadiene; at hydrocracker",Natural gas; for butadiene combusted in industrial boiler; at hydrocracker,process
376495cb-5b37-4fe3-8e8a-5fe097ea9420,"Filtration, multi-media filter; wastewater treatment unit; at plant",Filtration; multi-media filter; wastewater treatment unit; at plant,process
3455f918-4a43-3b09-b06e-7402c12b8d45,"Wood waste, unspecified, combusted in industrial boiler","Wood fuel; hardwood, purchased; combusted in industrial boiler; E",process
2fdc10ce-f75d-30d0-b1e7-672af0eb98fe,"Wood fuel, MDF, generated on-site, combusted in industrial boiler","Wood fuel; MDF, generated on-site; combusted in industrial boiler",process
2d43bb55-3817-37dc-a7b4-20c3304f07af,"Wood fuel, hardwood, purchased, combusted in industrial boiler, E","Wood fuel; hardwood, purchased; combusted in industrial boiler; E",process
2c6df723-416e-3164-a5f1-bb97081fc64f,"Wood fuel, hardwood,gen at flooring prod plant, combusted in industrial boiler, E","Wood fuel; hardwood, generated at flooring production plant; combusted in industrial boiler",process
29d771d7-71ec-3a22-bbd0-8709d5a328e2,"Natural gas; combusted in industrial boiler, for ethylene; at hydrocracker",Natural gas; for ethylene combusted in industrial boiler; at hydrocracker,process
26465530-69ff-3c68-834f-c67ccb6ee1b2,"Bituminous coal, combusted in industrial boiler",Bituminous coal; combusted in industrial boiler,process
1e4fd434-9cd2-402a-8ebf-43891d0dd591,"Steam, purchased by containerboard mills","Wood fuel; hardwood, purchased; combusted in industrial boiler; NE-NC",process
1caf4b9c-687b-4dce-8df0-cc3961887d09,"Effluent release; from 4-stage bardenpho membrane bioreactor, Level 4-2 wastewater treatment plant",Effluent release; from 4-stage bardenpho membrane bioreactor; level 4-2 wastewater treatment plant,process
1b0f75b8-e749-3eb2-8727-de6a22f60646,"Lignite coal, combusted in industrial boiler",Lignite coal; combusted in industrial boiler,process
0f528ea6-57a9-365a-a4af-4132ebe27cae,"Natural gas; combusted in industrial boiler, for propylene; at hydrocracker",Natural gas; for propylene combusted in industrial boiler; at hydrocracker,process
08f86327-b29d-3ffa-b863-a257c2d6c952,"Drinking water treatment; Disposal, sedimentation waste to water; at plant",Drinking water treatment; disposal; sedimentation waste to water; at plant,process
0686a20c-dc09-4354-a2e3-f899cb186e35,"Filter press; wastewater treatment unit, flat glass industry; at plant",Filter press; wastewater treatment unit; flat glass industry; at plant,process
05351164-399e-4b57-a5d8-04d1e7bc1c41,"Effluent release; from anaerobic/anoxic/oxic, Level 2-1 wastewater treatment plant",Effluent release; from anaerobic/anoxic/oxic; level 2-1 wastewater treatment plant,process
fa379f16-c09a-4e70-8595-45c69162215c,"Electricity, natural gas, at power plant",Electricity; natural gas; at power plant,process
e6586e69-95a4-3396-a934-f379fbdd28f4,"Electricity, at cogen, for natural gas turbine",Electricity; for natural gas turbine; at cogen,process
